[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=51331 | powershell.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=91074 | regedit.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=78137 | mvn.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=55534 | explorer.exe | USER:Athena UID:314 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=65040 | explorer.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=798 | ping.exe | USER:Hermes UID:642 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=84578 | java.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=87276 | powershell.exe | USER:Cronos UID:333 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=72764 | services.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=35419 | cmd.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=77170 | regedit.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=30524 | python.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=18113 | explorer.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=61197 | taskmgr.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=81038 | calc.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=41896 | java.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=87090 | python.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=79462 | diskpart.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=48693 | node.exe | USER:Prometheus UID:1024 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=55629 | git.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=4247 | wmic.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=24053 | calc.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=48560 | ping.exe | USER:Cronos UID:333 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=40040 | diskpart.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=67933 | netstat.exe | USER:Cronos UID:333 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=84590 | control.exe | USER:Artemis UID:4086 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=54456 | services.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=15559 | git.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=76150 | calc.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=39747 | diskpart.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=49501 | regedit.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=26276 | explorer.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=59640 | python.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=386 | ssh.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=88248 | regedit.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=47840 | notepad.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=40514 | java.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=5138 | python.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=76568 | calc.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=32482 | gradle.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=6610 | control.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=61713 | explorer.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=4550 | java.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=29661 | control.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=97645 | netstat.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=79914 | regedit.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=46929 | mvn.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=97353 | ftp.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=62070 | explorer.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=82458 | ftp.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=44998 | docker.exe | USER:Cronos UID:333 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=26274 | taskmgr.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=47726 | regedit.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=50479 | ftp.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=47919 | notepad.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=73164 | diskpart.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=46410 | java.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=91115 | ssh.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=16229 | ping.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=84299 | ssh.exe | USER:Hera UID:87 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=73588 | chrome.exe | USER:Athena UID:314 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=29978 | gradle.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=57302 | wmic.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=552 | node.exe | USER:Prometheus UID:1024 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=66466 | docker.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=77049 | ssh.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=94288 | ssh.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=64547 | gradle.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=50801 | control.exe | USER:Prometheus UID:1024 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=56585 | notepad.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=33744 | regedit.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=30689 | mvn.exe | USER:Hades UID:219 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=70951 | ftp.exe | USER:Ares UID:98 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=49598 | mvn.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=2401 | ipconfig.exe | USER:Artemis UID:4086 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=26506 | gradle.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=86240 | control.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=77920 | docker.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=41565 | wmic.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=48543 | netstat.exe | USER:Hermes UID:642 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=71820 | powershell.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=72823 | python.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=41819 | control.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=13819 | services.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=70068 | cmd.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=38562 | ping.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=43540 | java.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=16134 | ftp.exe | USER:Hades UID:219 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=33542 | ipconfig.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=16877 | control.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=53001 | regedit.exe | USER:Hera UID:87 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=46763 | calc.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=35631 | control.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=46971 | powershell.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=69350 | gradle.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=8609 | ping.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=1703 | explorer.exe | USER:Apollo UID:731 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=38015 | notepad.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=6285 | python.exe | USER:Hades UID:219 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=84214 | java.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=58127 | notepad.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=75184 | diskpart.exe | USER:Hermes UID:642 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=48527 | ping.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=97741 | node.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=77463 | ping.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=75314 | powershell.exe | USER:Prometheus UID:1024 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=1587 | python.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=10756 | ping.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=64800 | ipconfig.exe | USER:Ares UID:98 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=15706 | node.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=34327 | explorer.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=63086 | wmic.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=21277 | node.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=66956 | mvn.exe | USER:Hades UID:219 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=87060 | control.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=92844 | ssh.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=85743 | python.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=83746 | docker.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=47012 | ssh.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=1103 | services.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=81634 | wmic.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=29898 | node.exe | USER:Artemis UID:4086 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=51022 | docker.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=80835 | calc.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=65503 | python.exe | USER:Ares UID:98 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=29769 | regedit.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=71085 | powershell.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=12580 | ssh.exe | USER:Demeter UID:1507 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=76353 | chrome.exe | USER:Demeter UID:1507 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=43550 | services.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=72684 | wmic.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=89747 | powershell.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=49905 | ipconfig.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=58442 | java.exe | USER:Prometheus UID:1024 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=77259 | calc.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=7208 | taskmgr.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=74448 | taskmgr.exe | USER:Artemis UID:4086 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=95762 | notepad.exe | USER:Artemis UID:4086 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=90715 | netstat.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=45317 | wmic.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=8152 | ping.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=5613 | diskpart.exe | USER:Ares UID:98 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=86221 | python.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=70763 | ssh.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=43386 | regedit.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=39398 | powershell.exe | USER:Apollo UID:731 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=18477 | taskmgr.exe | USER:Hades UID:219 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=93398 | powershell.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=26352 | calc.exe | USER:Cronos UID:333 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=12706 | cmd.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=50484 | wmic.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=11419 | control.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=69086 | ssh.exe | USER:Ares UID:98 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=54777 | cmd.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=11670 | java.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=46962 | cmd.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=76610 | chrome.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=57955 | diskpart.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=64492 | diskpart.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=83846 | notepad.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=87045 | java.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=71800 | diskpart.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=70298 | java.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=79203 | ssh.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=18149 | node.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=89824 | ping.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=47741 | ping.exe | USER:Artemis UID:4086 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=33828 | calc.exe | USER:Hera UID:87 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=69645 | services.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=11182 | control.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=56115 | control.exe | USER:Athena UID:314 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=7502 | regedit.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=6329 | notepad.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=70278 | node.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=85101 | mvn.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=59967 | docker.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=55191 | mvn.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=31625 | java.exe | USER:Ares UID:98 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=50072 | mvn.exe | USER:Athena UID:314 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=30420 | notepad.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=5825 | explorer.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=37437 | netstat.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=53568 | powershell.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=21948 | explorer.exe | USER:Cronos UID:333 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=31829 | mvn.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=91924 | calc.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=28624 | netstat.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=52589 | cmd.exe | USER:Hermes UID:642 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=92717 | notepad.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=20455 | control.exe | USER:Demeter UID:1507 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=37456 | services.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=23093 | diskpart.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=81510 | services.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=48718 | ftp.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=37243 | ipconfig.exe | USER:Hades UID:219 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=95746 | diskpart.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=95506 | notepad.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=40845 | taskmgr.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=32785 | diskpart.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=49389 | explorer.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=25813 | java.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=49164 | regedit.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=40486 | git.exe | USER:Ares UID:98 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=43816 | control.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=10631 | node.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=85022 | gradle.exe | USER:Apollo UID:731 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=23755 | wmic.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=49395 | services.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=70521 | control.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=64188 | netstat.exe | USER:Hermes UID:642 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=94010 | ftp.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=31840 | ssh.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=84132 | java.exe | USER:Hades UID:219 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=41107 | git.exe | USER:Hades UID:219 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=7816 | ftp.exe | USER:Cronos UID:333 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=64623 | taskmgr.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=72506 | calc.exe | USER:Zeus UID:25 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=43416 | python.exe | USER:Apollo UID:731 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=86476 | docker.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=2285 | chrome.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=98860 | regedit.exe | USER:Hera UID:87 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=48276 | control.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=75445 | chrome.exe | USER:Artemis UID:4086 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=92604 | services.exe | USER:Demeter UID:1507 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=62411 | diskpart.exe | USER:Demeter UID:1507 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=83169 | explorer.exe | USER:Hermes UID:642 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=57433 | regedit.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=86130 | node.exe | USER:Prometheus UID:1024 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=79989 | mvn.exe | USER:Zeus UID:25 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=99708 | gradle.exe | USER:Prometheus UID:1024 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=23001 | ftp.exe | USER:Athena UID:314 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=61260 | explorer.exe | USER:Hera UID:87 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=86510 | wmic.exe | USER:Poseidon UID:56 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=69686 | diskpart.exe | USER:Poseidon UID:56 | P=24
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=87844 | mvn.exe | USER:Ares UID:98 | P=18
[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=50995 | notepad.exe | USER:Hera UID:87 | P=18
